# Design random-forest-leaf-neighbors in topology-specific Rosetta feature space
# Topology group index given in protein_groupings_by_uw.v1.metadata.csv: 3 
# Feature space: AlaCount; T1_absq; T1_netq; Tend_absq; Tend_netq; Tminus1_absq; Tminus1_netq; abego_res_profile; abego_res_profile_penalty; avg_all_frags; avg_best_frag; bb; buns_bb_heavy; buns_nonheavy; buns_sc_heavy; buried_minus_exposed; buried_np; buried_np_AFILMVWY; buried_np_AFILMVWY_per_res; buried_np_per_res; buried_over_exposed; chymo_cut_sites; chymo_with_LM_cut_sites; contact_all; contact_core_SASA; contact_core_SCN; contig_not_hp_avg; contig_not_hp_avg_norm; contig_not_hp_internal_max; contig_not_hp_max; degree; dslf_fa13; entropy; exposed_hydrophobics; exposed_np_AFILMVWY; exposed_polars; exposed_total; fa_atr; fa_atr_per_res; fa_dun_dev; fa_dun_rot; fa_dun_semi; fa_elec; fa_intra_atr_xover4; fa_intra_elec; fa_intra_rep_xover4; fa_intra_sol_xover4; fa_rep; fa_rep_per_res; fa_sol; frac_helix; frac_loop; frac_sheet; fxn_exposed_is_np; hbond_bb_sc; hbond_lr_bb; hbond_lr_bb_per_sheet; hbond_sc; hbond_sr_bb; hbond_sr_bb_per_helix; helix_sc; holes; hphob_sc_contacts; hphob_sc_degree; hxl_tors; hydrophobicity; largest_hphob_cluster; lk_ball; lk_ball_bridge; lk_ball_bridge_uncpl; lk_ball_iso; loop_sc; mismatch_probability; n_charged; n_hphob_clusters; n_hydrophobic; n_hydrophobic_noA; n_polar_core; n_res; nearest_chymo_cut_to_Cterm; nearest_chymo_cut_to_Nterm; nearest_chymo_cut_to_term; nearest_tryp_cut_to_Cterm; nearest_tryp_cut_to_Nterm; nearest_tryp_cut_to_term; net_atr_net_sol_per_res; net_atr_per_res; net_sol_per_res; netcharge; nres; nres_helix; nres_loop; nres_sheet; omega; one_core_each; p_aa_pp; pack; percent_core_SASA; percent_core_SCN; pro_close; rama_prepro; ref; res_count_core_SASA; res_count_core_SCN; score_per_res; ss_contributes_core; ss_sc; sum_best_frags; total_score; tryp_cut_sites; two_core_each; worst6frags; worstfrag
# Feature space dimension: 113
# Feature space normalization: mean-0; std-1 normalization
# RF minimum samples per leaf: 20
# RF maximum features per tree: sqrt
# RF boostrap?: False
# RF random state: 93
# Stability score used: stabilityscore_cnn_calibrated
# Number of designs: 4963
# stabilityscore_cnn_calibrated: current best experimental stability score for each design
# stability_pred: prediction of rfr model trained on 4913 designs (on average)
# stability_diff: difference between experimental and predicted stability score
# num_nhbrs: average number of leaf-neighbors across all trees
# num_nhbrs_gt: average number of leaf-neighbors across all trees with stability score greater than the design
# num_nhbrs_lt: average number of leaf-neighbors across all trees with stability score less than the design
# diff: average difference between a design's stability and its leaf-neighbors' stabilities averaged across all trees
# gt_diff: average difference between a design's stability and those leaf-neighbors' whose stabilities are greater than the design's averaged across all trees
# lt_diff: average difference between a design's stability and those leaf-neighbors' whose stabilities are less than the design's averaged across all trees
# abs_diff: average absolute difference between a design's stability and its leaf-neighbors' stabilities averaged across all trees
# max_diff: maximum difference between a design's stability and its leaf-neighbors' stabilities averaged across all trees
# max_gt_diff: maximum difference between a design's stability and the leaf-neighbors' whose stabilities are greater than the design's averaged across all trees
# max_lt_diff: maximum difference between a design's stability and the leaf-neighbors' whose stabilities are less than the design's averaged across all trees
# max_abs_diff: maximum absolute difference between a design's stability and its leaf-neighbors' stabilities averaged across all trees
# leaf_nhbr_k: the design that is the kth most often a leaf-neighbor with its stability and the fraction of trees in which it is a neighbor
# Author: Francis Motta
# Index: N/A
index,dataset,name,topology,group_index,stabilityscore_cnn_calibrated,stability_pred,stability_diff,num_nhbrs,num_nhbrs_gt,num_nhbrs_lt,diff,gt_diff,lt_diff,abs_diff,max_diff,max_gt_diff,max_lt_diff,max_abs_diff,leaf_nhbr_0,leaf_nhbr_1,leaf_nhbr_2,leaf_nhbr_3,leaf_nhbr_4,leaf_nhbr_5,leaf_nhbr_6,leaf_nhbr_7,leaf_nhbr_8,leaf_nhbr_9
1367,Rocklin,EEHEE_rd3_0678,EEHEE,3,0.6712955363159263,0.0010040239160069046,0.6702915123999194,25.716,2.276,23.44,0.5670038216369017,-0.2707351509964415,0.642926484737788,0.618184819782278,1.2591526734912555,-0.4029983474321754,1.2749494171461524,1.2759910040094415,"('EEHEE_rd3_0875', -0.1895879798625684, 0.218)","('EEHEE_rd3_1500', 1.052177699346496, 0.142)","('EEHEE_rd3_0611', 0.3601900683459297, 0.14)","('EEHEE_rd3_1631', 0.9506496407499572, 0.125)","('EEHEE_rd3_1008', 0.3571124510194534, 0.124)","('EEHEE_rd3_0819', -0.8154716514734944, 0.102)","('EEHEE_rd3_0649', 0.2290601481821379, 0.099)","('EEHEE_rd3_1336', 0.5256309187636922, 0.097)","('EEHEE_rd3_1426', 0.4291436318874151, 0.097)","('EEHEE_rd3_0376', 0.1540955482058975, 0.091)"
4698,Rocklin,EEHEE_rd3_1034,EEHEE,3,1.0218282936340304,0.3563818163368529,0.6654464772971775,25.775,3.068,22.707,0.5665522804383198,-0.20893664892665156,0.6601617606188038,0.6169647915860821,1.4366682529296082,-0.36029258254794516,1.4403926245412118,1.4406991428459923,"('EEHEE_rd3_0057', 0.8815579191709889, 0.307)","('EEHEE_rd3_0256', 1.134933950559207, 0.285)","('EEHEE_rd3_1699', 0.4479423167360357, 0.245)","('EEHEE_rd3_0675', 0.9619202245661018, 0.212)","('EEHEE_rd3_0561', 0.9428608996666821, 0.211)","('EEHEE_rd3_0443', -0.3987865510039736, 0.197)","('EEHEE_rd3_0297', 0.1435854205354225, 0.194)","('EEHEE_rd3_0113', 0.06962152258827199, 0.188)","('EEHEE_rd3_0033', 0.5439254899533559, 0.173)","('EEHEE_rd3_0139', 0.2339757045594635, 0.165)"
35,Rocklin,EEHEE_rd3_1818,EEHEE,3,1.084269725011898,0.4369051276199922,0.6473645973919058,25.868,3.656,22.212,0.563720206964858,-0.19923571588956024,0.6733639223248659,0.6256643812048566,1.4727151806828707,-0.37655369093202967,1.4858008648333414,1.4910323673242245,"('EEHEE_rd3_1252', 0.4920861150414543, 0.228)","('EEHEE_rd3_0283', 0.664189948166278, 0.227)","('EEHEE_rd3_1646', -0.02158733603724204, 0.21)","('EEHEE_rd3_1694', -0.08113061242374826, 0.208)","('EEHEE_rd3_1070', -0.3056703419386189, 0.207)","('EEHEE_rd3_1602', 0.4583742379920122, 0.194)","('EEHEE_rd3_0811', 0.6513218739900274, 0.189)","('EEHEE_rd3_0631', -0.4925258269174796, 0.189)","('EEHEE_rd3_1790', 0.9443725353769096, 0.18)","('EEHEE_rd3_0810', -0.07313201055202444, 0.175)"
975,Rocklin,EEHEE_rd4_0057,EEHEE,3,1.9565511520370524,1.3577515615987616,0.5987995904382908,25.97,0.697,25.273,0.5628837317864583,-0.15581799907404448,0.5822056019481994,0.5712704330832178,1.24322762635113,-0.18007433241421655,1.24322762635113,1.24322762635113,"('EEHEE_rd4_0029', 1.6137923786789536, 0.428)","('EEHEE_rd4_0003', 1.8118912500227455, 0.407)","('EEHEE_rd4_0002', 1.7358848359825436, 0.393)","('EEHEE_rd4_0016', 1.5947171192128258, 0.381)","('EEHEE_rd4_0009', 1.7427040429314644, 0.355)","('EEHEE_rd4_0022', 1.7524962574077263, 0.35)","('EEHEE_rd4_0062', 1.4820898425281936, 0.343)","('EEHEE_rd4_0017', 1.4922909616711104, 0.337)","('EEHEE_rd4_0076', 1.867005366651788, 0.323)","('EEHEE_rd4_0001', 1.4060309969439473, 0.31)"
1136,Rocklin,EEHEE_rd4_0492,EEHEE,3,1.1404482054738263,0.503701649489909,0.6367465559839173,26.483,2.505,23.978,0.5625545720053275,-0.20530167168082855,0.6346591094518422,0.6022370568795999,1.444689667058421,-0.31881994308752165,1.4551337037054208,1.4557454700152317,"('EEHEE_rd4_0851', 0.9898163479335176, 0.333)","('EEHEE_rd4_0622', 0.3190782471891758, 0.236)","('EEHEE_rd4_0954', 0.2596845704312913, 0.235)","('EEHEE_rd4_0922', 1.3763366070687084, 0.232)","('EEHEE_rd4_0967', 0.5769434177185508, 0.217)","('EEHEE_rd4_0849', 1.0551117699823378, 0.215)","('EEHEE_rd4_0532', 0.36937412205512815, 0.214)","('EEHEE_rd4_0928', 0.5503963327688713, 0.202)","('EEHEE_rd4_0977', 0.5980290763931929, 0.201)","('EEHEE_rd4_0992', 0.601438308119389, 0.197)"
3485,Rocklin,EEHEE_rd4_0459,EEHEE,3,1.5431067650257762,0.9238751704333206,0.6192315945924556,25.986,2.302,23.684,0.5608739815679469,-0.2012713881433752,0.6289128644319644,0.5992655934813993,1.4181445879498487,-0.3077349946012636,1.4181445879498487,1.4181445879498487,"('EEHEE_rd4_0390', 0.29395370746160776, 0.223)","('EEHEE_rd4_0590', 1.1191554029789808, 0.21)","('EEHEE_rd4_0215', 0.17353655398166434, 0.192)","('EEHEE_rd4_0733', 0.7855769472643778, 0.174)","('EEHEE_rd4_0932', 1.1949228317792695, 0.17)","('EEHEE_rd4_0843', 1.2653912546952872, 0.167)","('EEHEE_rd4_0695', 0.7988885086088615, 0.161)","('EEHEE_rd4_0334', 1.1148126445220892, 0.149)","('EEHEE_rd4_0327', 1.7175082768449847, 0.142)","('EEHEE_rd4_0596', 0.891156098324195, 0.137)"
2631,Rocklin,EEHEE_rd3_0933,EEHEE,3,0.7744698313804467,0.08481621435235731,0.6896536170280894,26.581,3.704,22.877,0.5597756135117049,-0.27460817820368977,0.6832693536520308,0.6387493118788538,1.3076584303802505,-0.48793963339647534,1.3216430673314252,1.3230710610822722,"('EEHEE_rd3_1332', -0.0546815956046758, 0.284)","('EEHEE_rd3_1406', 0.2598362965807683, 0.21)","('EEHEE_rd3_1399', -0.3662497720334285, 0.2)","('EEHEE_rd3_0732', 0.16681513131875134, 0.194)","('EEHEE_rd3_0822', -0.4573532423480646, 0.191)","('EEHEE_rd3_0898', -0.3719765387693547, 0.171)","('EEHEE_rd3_1140', 0.04729997285143077, 0.171)","('EEHEE_rd3_0347', 0.1890471661979633, 0.168)","('EEHEE_rd3_0200', 0.2859070288298435, 0.166)","('EEHEE_rd3_0275', 0.33905856375091953, 0.152)"
237,Rocklin,EEHEE_rd2_0191,EEHEE,3,0.3504973634062157,-0.2619184794112604,0.6124158428174761,26.048,2.12,23.928,0.5590658386880061,-0.23311721053259196,0.6252065866805344,0.6047234949255268,1.3807502756092878,-0.3651009080146192,1.430514996700973,1.4369587613714008,"('EEHEE_rd2_0243', -0.6667207446568545, 0.22)","('EEHEE_rd2_0332', 0.1287471580122126, 0.184)","('EEHEE_rd2_0126', -0.4825693512640971, 0.183)","('EEHEE_rd2_0071', -0.03288352167716943, 0.169)","('EEHEE_rd2_0023', -0.6218119075713735, 0.152)","('EEHEE_rd2_0276', 0.04367362485388922, 0.151)","('EEHEE_rd2_0758', -0.25314503096645136, 0.148)","('EEHEE_rd2_0597', -0.2854976287619126, 0.137)","('EEHEE_rd2_0399', -0.1987719734074085, 0.134)","('EEHEE_rd2_0740', -0.17047263604392773, 0.132)"
2927,Rocklin,EEHEE_rd2_0030,EEHEE,3,0.3767084583303514,-0.22622267211535024,0.6029311304457017,26.075,1.41,24.665,0.5584905239989058,-0.2306617627134644,0.5992728973156252,0.5835185924189209,1.386250681637116,-0.33164245379688023,1.4012374870294324,1.4024551833333239,"('EEHEE_rd2_0242', 0.19630334018023127, 0.154)","('EEHEE_rd2_0117', 0.11074985882290646, 0.138)","('EEHEE_rd2_1167', -0.24380825140018084, 0.121)","('EEHEE_rd2_1066', 0.16796712689526205, 0.116)","('EEHEE_rd2_0901', -0.09980955044276173, 0.116)","('EEHEE_rd2_0136', -0.00857024249025469, 0.106)","('EEHEE_rd2_0391', 0.757715808770573, 0.096)","('EEHEE_rd2_0221', -0.4811577634184717, 0.092)","('EEHEE_rd2_0685', 0.34357082308831843, 0.092)","('EEHEE_rd2_0045', 0.19042539855437268, 0.092)"
213,Rocklin,EEHEE_rd1_0330,EEHEE,3,0.3328060152786632,-0.27124580878874976,0.604051824067413,25.775,1.137,24.638,0.5578378526985518,-0.16262188200843292,0.5874920733019406,0.5715876272830701,1.3787892956030272,-0.212224505625967,1.38669800033962,1.3872427659955446,"('EEHEE_rd1_0419', -0.04473305158182938, 0.14)","('EEHEE_rd1_0761', 0.020245636846709613, 0.117)","('EEHEE_rd2_0658', -0.10593773201378136, 0.114)","('EEHEE_rd1_0379', -0.03750430065880067, 0.113)","('EEHEE_rd1_0856', -0.260058595365698, 0.096)","('EEHEE_rd1_0104', 0.1705622659577795, 0.096)","('EEHEE_rd1_0972', -0.909360934688366, 0.094)","('EEHEE_rd1_0889', -0.4563423792107837, 0.093)","('EEHEE_rd1_0765', 0.23733605063701216, 0.09)","('EEHEE_rd1_0683', -0.27808058669893604, 0.089)"
4144,Rocklin,EEHEE_rd1_0388,EEHEE,3,0.3782348028554029,-0.21712146403620872,0.5953562668916116,25.986,0.979,25.007,0.5563000440598764,-0.1404915231548791,0.5811569404913502,0.5671741892808811,1.3103531177434697,-0.17754018925374407,1.3103531177434697,1.3103531177434697,"('EEHEE_rd1_0586', -0.04612942651263247, 0.123)","('EEHEE_rd1_0667', -0.03026023152065508, 0.112)","('EEHEE_rd1_0162', 0.010512796140290798, 0.1)","('EEHEE_rd1_0820', 0.13218836846193674, 0.096)","('EEHEE_rd1_0124', -0.2278082263092873, 0.095)","('EEHEE_rd1_0799', 0.13511741306690012, 0.093)","('EEHEE_rd1_0832', 0.13765720023877293, 0.093)","('EEHEE_rd1_0666', -0.3643354149045908, 0.089)","('EEHEE_rd1_0771', 0.486746265600558, 0.087)","('EEHEE_rd1_0517', -0.513557621002684, 0.086)"
2665,Rocklin,EEHEE_rd1_0200,EEHEE,3,0.4453541335814934,-0.13587199796469243,0.5812261315461859,25.863,0.986,24.877,0.5547272803210059,-0.12599819949829902,0.5801997123682517,0.5646394627209839,1.3273457221174143,-0.16378574502708845,1.3273457221174143,1.3273457221174143,"('EEHEE_rd1_0031', 0.11093642689243248, 0.151)","('EEHEE_rd1_0313', 0.03658795637488923, 0.142)","('EEHEE_rd1_0183', 0.056740003404956336, 0.123)","('EEHEE_rd1_0735', 0.0168395946577049, 0.123)","('EEHEE_rd1_1116', -0.12210927691995975, 0.118)","('EEHEE_rd1_0821', -0.012835636129919541, 0.109)","('EEHEE_rd1_0986', 0.08749646970770664, 0.107)","('EEHEE_rd1_0116', 0.1827893708247197, 0.101)","('EEHEE_rd1_0791', -0.6528918281964998, 0.1)","('EEHEE_rd1_0527', 0.08171943722428134, 0.098)"
4949,Rocklin,EEHEE_rd1_0954,EEHEE,3,0.4421819092788532,-0.14728380827757828,0.5894657175564315,25.96,1.125,24.835,0.5538932871130365,-0.12021403440720325,0.5835278737791096,0.5646555600646757,1.2899940771125293,-0.15843851391624209,1.2920838737630307,1.2922522865397559,"('EEHEE_rd1_0482', -0.040871132538033664, 0.168)","('EEHEE_rd1_0527', 0.08171943722428134, 0.136)","('EEHEE_rd1_0403', -0.555345030654072, 0.128)","('EEHEE_rd1_0314', -0.2912655159912901, 0.128)","('EEHEE_rd1_0488', 0.043096890672897424, 0.125)","('EEHEE_rd1_0719', 0.05817586559087577, 0.124)","('EEHEE_rd1_0949', -0.06948656897062758, 0.121)","('EEHEE_rd1_1082', -0.17717465107418753, 0.111)","('EEHEE_rd1_0257', 0.170580655490899, 0.107)","('EEHEE_rd1_1132', 0.3052966208825764, 0.103)"
2316,Rocklin,EEHEE_rd4_0553,EEHEE,3,1.7528470359013657,1.1325450477830687,0.620301988118297,26.372,1.246,25.126,0.5529278099560925,-0.2192056826217204,0.5848761551919152,0.5734702402205093,1.3038217443884659,-0.295618507729195,1.3038217443884659,1.3038217443884659,"('EEHEE_rd4_0174', 1.2457253335402294, 0.262)","('EEHEE_rd4_0065', 1.3030854096664382, 0.258)","('EEHEE_rd4_0132', 1.1928061084038284, 0.249)","('EEHEE_rd4_0153', 1.4973298351500843, 0.223)","('EEHEE_rd4_0107', 1.6123249104819473, 0.219)","('EEHEE_rd4_0267', 1.2577702110325264, 0.215)","('EEHEE_rd4_0315', 0.9468317327846032, 0.211)","('EEHEE_rd4_0141', 1.4534973112026794, 0.208)","('EEHEE_rd4_0159', 1.7365001941774256, 0.192)","('EEHEE_rd4_0020', 1.1156503694260298, 0.179)"
4607,Rocklin,EEHEE_rd4_0329,EEHEE,3,1.6541458643482467,1.0220138001244987,0.632132064223748,25.828,2.778,23.05,0.5527047335058408,-0.15631808959895266,0.627367215931481,0.5869942534033578,1.3614807180406865,-0.28089236763013653,1.362451330357837,1.3625492105077224,"('EEHEE_rd4_0327', 1.7175082768449847, 0.252)","('EEHEE_rd4_0384', 1.6832591712877432, 0.199)","('EEHEE_rd4_0223', 1.5982837466336757, 0.186)","('EEHEE_rd4_0233', 1.0908502724702742, 0.178)","('EEHEE_rd4_0569', 1.6232910339908275, 0.16)","('EEHEE_rd4_0839', 1.093345682943317, 0.158)","('EEHEE_rd4_0260', 1.3895707424411723, 0.157)","('EEHEE_rd4_0786', 1.4853494459373189, 0.152)","('EEHEE_rd4_0175', 0.74677682742439, 0.148)","('EEHEE_rd4_0238', 1.2077852156020306, 0.144)"
3465,Rocklin,EEHEE_rd3_1461,EEHEE,3,1.1257514765409404,0.4866406730682195,0.6391108034727209,26.292,3.629,22.663,0.5518413489028989,-0.24497946218158148,0.6646857471005504,0.6222807116899132,1.4973506421801275,-0.4365941628851149,1.5020502627757624,1.50284280660713,"('EEHEE_rd3_0748', 0.7772490163010499, 0.382)","('EEHEE_rd3_0746', 0.8448010347385961, 0.287)","('EEHEE_rd3_1417', 0.777965917158695, 0.285)","('EEHEE_rd3_0398', 0.654166707133581, 0.264)","('EEHEE_rd3_0985', 1.209112907716476, 0.259)","('EEHEE_rd3_1176', 1.2900595789315097, 0.248)","('EEHEE_rd3_0847', 0.5019729427519083, 0.237)","('EEHEE_rd3_1702', 1.6951015748922842, 0.226)","('EEHEE_rd3_1445', 0.8890302861477668, 0.219)","('EEHEE_rd3_0281', 1.1382940587250772, 0.21)"
2149,Rocklin,EEHEE_rd4_0894,EEHEE,3,1.064992352729933,0.43352434852927846,0.6314680042006545,26.552,3.604,22.948,0.5508306439826363,-0.21031339425918358,0.6536761541507852,0.6074258597384805,1.3855921890053575,-0.36745048736358144,1.3995222265081728,1.4008111546301525,"('EEHEE_rd4_0718', -0.11965070681656514, 0.271)","('EEHEE_rd4_0684', 0.4811550526713797, 0.266)","('EEHEE_rd4_0976', -0.2771443713460877, 0.264)","('EEHEE_rd4_0928', 0.5503963327688713, 0.246)","('EEHEE_rd4_0987', 0.8106223107377558, 0.234)","('EEHEE_rd4_0866', 0.1931729589241167, 0.22)","('EEHEE_rd4_1000', 0.834064185255215, 0.214)","('EEHEE_rd4_0868', 0.6241009122554051, 0.212)","('EEHEE_rd4_0708', 0.473728916563314, 0.206)","('EEHEE_rd4_0739', -0.23938728985895755, 0.202)"
3872,Rocklin,EEHEE_rd2_0328,EEHEE,3,0.4129892038402137,-0.1724321555022718,0.5854213593424855,25.816,1.149,24.667,0.5502606411372938,-0.11349902398820659,0.5796231456747305,0.5616679156831831,1.3638829488545785,-0.16146485460427873,1.3697284928439124,1.3701091440960185,"('EEHEE_rd2_0228', 0.09892084598402932, 0.223)","('EEHEE_rd2_1026', -0.041810748111385215, 0.196)","('EEHEE_rd2_0535', 0.054613509537450235, 0.192)","('EEHEE_rd2_1168', 0.351931350057518, 0.189)","('EEHEE_rd2_1089', -0.695911788800742, 0.162)","('EEHEE_rd2_0651', -0.013195582576333622, 0.152)","('EEHEE_rd2_0836', 0.06126464717152093, 0.151)","('EEHEE_rd2_1153', -0.6883517937659496, 0.151)","('EEHEE_rd2_0343', 0.19291071006227198, 0.142)","('EEHEE_rd2_1090', -0.2766588253521101, 0.142)"
4564,Rocklin,EEHEE_rd1_0399,EEHEE,3,0.38379751700658576,-0.19902091262276236,0.5828184296293482,26.167,1.209,24.958,0.5465139864518204,-0.10503871521063021,0.5756890287715982,0.5564898734273404,1.362880667207325,-0.13559357887503376,1.362880667207325,1.362880667207325,"('EEHEE_rd1_0839', -0.13101365777937135, 0.269)","('EEHEE_rd1_0722', 0.5402875673581474, 0.192)","('EEHEE_rd1_0503', -0.06536638606015995, 0.162)","('EEHEE_rd1_1095', 0.2972409189919398, 0.146)","('EEHEE_rd1_0868', 0.1986806400760123, 0.143)","('EEHEE_rd1_0940', -0.0704880371552958, 0.137)","('EEHEE_rd1_0087', 0.0634986261740754, 0.137)","('EEHEE_rd1_1043', -0.1834487070244055, 0.135)","('EEHEE_rd1_0412', 0.04660267908026318, 0.132)","('EEHEE_rd1_0506', -0.14109705949759135, 0.13)"
1352,Rocklin,EEHEE_rd1_0283,EEHEE,3,0.4633230846611811,-0.13102770688822132,0.5943507915494024,26.049,0.936,25.113,0.544812707159844,-0.10963758936929628,0.568483050886024,0.5536472927515254,1.23593464089695,-0.14286501496496232,1.23593464089695,1.23593464089695,"('EEHEE_rd1_0888', 0.5138834194608187, 0.123)","('EEHEE_rd1_1069', -0.3516331665616187, 0.121)","('EEHEE_rd1_0165', -0.2844927128067176, 0.111)","('EEHEE_rd1_0269', -0.0696159141433877, 0.109)","('EEHEE_rd1_1024', 0.371940516976942, 0.105)","('EEHEE_rd1_0125', 0.19930654429981806, 0.103)","('EEHEE_rd1_0033', 0.035550604998898554, 0.1)","('EEHEE_rd1_0641', -0.04426801292444179, 0.098)","('EEHEE_rd1_0615', 0.614897099941599, 0.092)","('EEHEE_rd1_0301', 0.07396969595715717, 0.092)"
3027,Rocklin,EEHEE_rd3_0488,EEHEE,3,0.5495556249903719,-0.07800092485502007,0.627556549845392,25.998,1.93,24.068,0.5445386890626792,-0.21666419112497307,0.6019696921340062,0.5792798730229443,1.1733643110526883,-0.3346671633260106,1.1880720813951409,1.1893633077492105,"('EEHEE_rd3_0437', -0.3376444825970463, 0.167)","('EEHEE_rd3_0816', -0.2126223226369497, 0.138)","('EEHEE_rd3_0912', -0.1137095929256522, 0.129)","('EEHEE_rd3_0688', -0.31549487354972866, 0.124)","('EEHEE_rd3_1218', 0.03401751470410403, 0.118)","('EEHEE_rd3_0538', 0.5870752735670791, 0.117)","('EEHEE_rd3_0299', -0.20733630372045933, 0.112)","('EEHEE_rd3_0606', -0.045326686017613096, 0.108)","('EEHEE_rd3_0012', 0.08471013867933422, 0.107)","('EEHEE_rd3_0495', -0.013295633034839936, 0.102)"
495,Rocklin,EEHEE_rd3_0057,EEHEE,3,0.8815579191709889,0.24145547747915835,0.6401024416918306,26.23,3.64,22.59,0.5435379146685598,-0.24654394116042389,0.6574442441361245,0.6104829680250592,1.3402742647848835,-0.43600660838671557,1.3486483353576104,1.3490984831923851,"('EEHEE_rd3_1034', 1.0218282936340304, 0.307)","('EEHEE_rd3_0676', -0.485253987930703, 0.243)","('EEHEE_rd3_0216', -0.032125158440421825, 0.241)","('EEHEE_rd3_1699', 0.4479423167360357, 0.224)","('EEHEE_rd3_0473', 0.29042099724299797, 0.216)","('EEHEE_rd3_0720', 0.4133743069762676, 0.206)","('EEHEE_rd3_0512', 0.0614248079362356, 0.204)","('EEHEE_rd3_0426', 0.15382665020905312, 0.197)","('EEHEE_rd3_0356', -0.11292191925867615, 0.195)","('EEHEE_rd3_0113', 0.06962152258827199, 0.177)"
2162,Rocklin,EEHEE_rd4_0526,EEHEE,3,1.4870867754689483,0.8690764585493898,0.6180103169195585,25.934,2.494,23.44,0.5424103653620845,-0.22413008742019552,0.6151565140137271,0.5875405984190386,1.4110669765054267,-0.33960329521693194,1.4122404687615429,1.4123291356519292,"('EEHEE_rd4_0220', 0.9348048750892096, 0.191)","('EEHEE_rd4_0560', 0.3525984170171972, 0.173)","('EEHEE_rd4_0762', 1.7138148205937591, 0.167)","('EEHEE_rd4_0754', 1.5147941421776785, 0.166)","('EEHEE_rd4_0900', 0.6406434779865929, 0.161)","('EEHEE_rd4_0663', 1.2413519338770602, 0.161)","('EEHEE_rd4_0583', 1.1870877142051537, 0.16)","('EEHEE_rd4_0634', 0.7769050168526644, 0.158)","('EEHEE_rd4_0401', 0.5928505207612134, 0.155)","('EEHEE_rd4_0495', 0.7460174954304827, 0.151)"
324,Rocklin,EEHEE_rd3_1823,EEHEE,3,0.4355573121054557,-0.14458339301380532,0.580140705119261,25.81,1.067,24.743,0.5423397521117417,-0.14750676191327902,0.5709635820301446,0.5555404801951912,1.256361564295435,-0.20720699434170667,1.2618116885096478,1.2623969974089677,"('EEHEE_rd3_0205', -0.08230684386601055, 0.184)","('EEHEE_rd3_0882', 0.13155388615827654, 0.14)","('EEHEE_rd2_0866', 0.04130998678840627, 0.124)","('EEHEE_rd3_0778', 0.3765758832338572, 0.123)","('EEHEE_rd3_1366', 0.2263877790624108, 0.121)","('EEHEE_rd3_1566', -0.20645843285041773, 0.12)","('EEHEE_rd3_0485', 0.06354444507955878, 0.114)","('EEHEE_rd2_0787', 0.08027673128994174, 0.114)","('EEHEE_rd3_1820', -0.02456570850268001, 0.112)","('EEHEE_rd3_1412', 0.02734451660167083, 0.112)"
4197,Rocklin,EEHEE_rd1_0612,EEHEE,3,0.4548121412370912,-0.1252589315473565,0.5800710727844477,25.448,0.995,24.453,0.5401761365032598,-0.11922319382666784,0.5652615206425374,0.5497733655988462,1.2974951789282798,-0.15204291134043124,1.2974951789282798,1.2974951789282798,"('EEHEE_rd1_0771', 0.486746265600558, 0.154)","('EEHEE_rd1_0357', 0.3673488776837262, 0.144)","('EEHEE_rd1_0428', 0.048810164069506806, 0.126)","('EEHEE_rd1_0401', 0.19638593977467586, 0.112)","('EEHEE_rd1_0510', -0.279347956311384, 0.111)","('EEHEE_rd1_0587', 0.10383167765707496, 0.111)","('EEHEE_rd1_0573', 0.17595261033905224, 0.109)","('EEHEE_rd1_0930', 0.2717829283413932, 0.109)","('EEHEE_rd1_0418', 0.2895612659421311, 0.108)","('EEHEE_rd1_0306', 0.16943173405419631, 0.107)"
1432,Rocklin,EEHEE_rd4_0627,EEHEE,3,1.1312115870010877,0.5447688370029005,0.5864427499981872,26.16,3.208,22.952,0.5393439502198255,-0.18688611919406814,0.6298583696010597,0.5866693604357522,1.4355673020755577,-0.3198034098858146,1.4440678388848294,1.4447186196309751,"('EEHEE_rd4_0643', 0.8182144052058035, 0.356)","('EEHEE_rd4_0810', 0.8760173437420903, 0.306)","('EEHEE_rd4_0698', 1.484284935398937, 0.284)","('EEHEE_rd4_0764', 0.5639156057370398, 0.252)","('EEHEE_rd4_0952', 0.7943304009165322, 0.251)","('EEHEE_rd4_0779', -0.2305173916301229, 0.247)","('EEHEE_rd4_0851', 0.9898163479335176, 0.244)","('EEHEE_rd4_0620', 0.6293571765163855, 0.23)","('EEHEE_rd4_0684', 0.4811550526713797, 0.228)","('EEHEE_rd4_0708', 0.473728916563314, 0.22)"
2145,Rocklin,EEHEE_rd4_0087,EEHEE,3,1.8969964511453448,1.3105069579622954,0.5864894931830493,26.073,0.848,25.225,0.5392853556413697,-0.18518176178688006,0.5619463365486881,0.5513568693905738,1.1767791693733813,-0.22373290035744134,1.1767791693733813,1.1767791693733813,"('EEHEE_rd4_0030', 1.3261554271641625, 0.372)","('EEHEE_rd4_0011', 1.4781744125412395, 0.359)","('EEHEE_rd4_0029', 1.6137923786789536, 0.353)","('EEHEE_rd4_0117', 1.513043279170301, 0.352)","('EEHEE_rd4_0119', 1.006539365997114, 0.343)","('EEHEE_rd4_0021', 1.3569620215597562, 0.34)","('EEHEE_rd4_0153', 1.4973298351500843, 0.328)","('EEHEE_rd4_0042', 0.7866754610605169, 0.322)","('EEHEE_rd4_0020', 1.1156503694260298, 0.318)","('EEHEE_rd4_0007', 1.846920491107384, 0.303)"
