# Design random-forest-leaf-neighbors in topology-specific Rosetta feature space
# Topology group index given in protein_groupings_by_uw.v1.metadata.csv: 2 
# Feature space: AlaCount; T1_absq; T1_netq; Tend_absq; Tend_netq; Tminus1_absq; Tminus1_netq; abego_res_profile; abego_res_profile_penalty; avg_all_frags; avg_best_frag; bb; buns_bb_heavy; buns_nonheavy; buns_sc_heavy; buried_minus_exposed; buried_np; buried_np_AFILMVWY; buried_np_AFILMVWY_per_res; buried_np_per_res; buried_over_exposed; chymo_cut_sites; chymo_with_LM_cut_sites; contact_all; contact_core_SASA; contact_core_SCN; contig_not_hp_avg; contig_not_hp_avg_norm; contig_not_hp_internal_max; contig_not_hp_max; degree; dslf_fa13; entropy; exposed_hydrophobics; exposed_np_AFILMVWY; exposed_polars; exposed_total; fa_atr; fa_atr_per_res; fa_dun_dev; fa_dun_rot; fa_dun_semi; fa_elec; fa_intra_atr_xover4; fa_intra_elec; fa_intra_rep_xover4; fa_intra_sol_xover4; fa_rep; fa_rep_per_res; fa_sol; frac_helix; frac_loop; frac_sheet; fxn_exposed_is_np; hbond_bb_sc; hbond_lr_bb; hbond_lr_bb_per_sheet; hbond_sc; hbond_sr_bb; hbond_sr_bb_per_helix; helix_sc; holes; hphob_sc_contacts; hphob_sc_degree; hxl_tors; hydrophobicity; largest_hphob_cluster; lk_ball; lk_ball_bridge; lk_ball_bridge_uncpl; lk_ball_iso; loop_sc; mismatch_probability; n_charged; n_hphob_clusters; n_hydrophobic; n_hydrophobic_noA; n_polar_core; n_res; nearest_chymo_cut_to_Cterm; nearest_chymo_cut_to_Nterm; nearest_chymo_cut_to_term; nearest_tryp_cut_to_Cterm; nearest_tryp_cut_to_Nterm; nearest_tryp_cut_to_term; net_atr_net_sol_per_res; net_atr_per_res; net_sol_per_res; netcharge; nres; nres_helix; nres_loop; nres_sheet; omega; one_core_each; p_aa_pp; pack; percent_core_SASA; percent_core_SCN; pro_close; rama_prepro; ref; res_count_core_SASA; res_count_core_SCN; score_per_res; ss_contributes_core; ss_sc; sum_best_frags; total_score; tryp_cut_sites; two_core_each; worst6frags; worstfrag
# Feature space dimension: 113
# Feature space normalization: mean-0; std-1 normalization
# RF minimum samples per leaf: 20
# RF maximum features per tree: sqrt
# RF boostrap?: False
# RF random state: 93
# Stability score used: stabilityscore_cnn_calibrated
# Number of designs: 2965
# stabilityscore_cnn_calibrated: current best experimental stability score for each design
# stability_pred: prediction of rfr model trained on 2935 designs (on average)
# stability_diff: difference between experimental and predicted stability score
# num_nhbrs: average number of leaf-neighbors across all trees
# num_nhbrs_gt: average number of leaf-neighbors across all trees with stability score greater than the design
# num_nhbrs_lt: average number of leaf-neighbors across all trees with stability score less than the design
# diff: average difference between a design's stability and its leaf-neighbors' stabilities averaged across all trees
# gt_diff: average difference between a design's stability and those leaf-neighbors' whose stabilities are greater than the design's averaged across all trees
# lt_diff: average difference between a design's stability and those leaf-neighbors' whose stabilities are less than the design's averaged across all trees
# abs_diff: average absolute difference between a design's stability and its leaf-neighbors' stabilities averaged across all trees
# max_diff: maximum difference between a design's stability and its leaf-neighbors' stabilities averaged across all trees
# max_gt_diff: maximum difference between a design's stability and the leaf-neighbors' whose stabilities are greater than the design's averaged across all trees
# max_lt_diff: maximum difference between a design's stability and the leaf-neighbors' whose stabilities are less than the design's averaged across all trees
# max_abs_diff: maximum absolute difference between a design's stability and its leaf-neighbors' stabilities averaged across all trees
# leaf_nhbr_k: the design that is the kth most often a leaf-neighbor with its stability and the fraction of trees in which it is a neighbor
# Author: Francis Motta
# Index: N/A
index,dataset,name,topology,group_index,stabilityscore_cnn_calibrated,stability_pred,stability_diff,num_nhbrs,num_nhbrs_gt,num_nhbrs_lt,diff,gt_diff,lt_diff,abs_diff,max_diff,max_gt_diff,max_lt_diff,max_abs_diff,leaf_nhbr_0,leaf_nhbr_1,leaf_nhbr_2,leaf_nhbr_3,leaf_nhbr_4,leaf_nhbr_5,leaf_nhbr_6,leaf_nhbr_7,leaf_nhbr_8,leaf_nhbr_9
2847,Rocklin,EHEE_rd2_1229,EHEE,2,0.6596269961129879,0.13933640851917684,0.5202905875938111,26.05,6.477,19.573,0.3961364334696421,-0.3964878540525366,0.6441431502109094,0.6074677957734828,1.3383528591316571,-0.7749459079393788,1.5219694643720987,1.5427665269290127,"('EHEE_rd2_0836', 0.9591567821565822, 0.257)","('EHEE_rd2_0885', 0.14367415676426618, 0.168)","('EHEE_rd2_0111', 1.3709531088926428, 0.152)","('EHEE_rd2_0995', 0.957224090313786, 0.149)","('EHEE_rd2_0303', 0.5557746152427953, 0.142)","('EHEE_rd2_0886', 0.8009880008492637, 0.136)","('EHEE_rd2_0416', 0.6348370039900685, 0.134)","('EHEE_rd1_0817', 1.067541266499426, 0.119)","('EHEE_rd2_0981', 0.9762668694293416, 0.116)","('EHEE_rd2_0769', 0.2315541624503657, 0.115)"
2217,Rocklin,EHEE_rd4_0476,EHEE,2,1.3114026605339308,0.8533400487813195,0.4580626117526113,26.256,6.927,19.329,0.39609177001626344,-0.2536355438387059,0.6036524531166749,0.5405393840612548,1.4254492033249548,-0.5758888330492915,1.5215164889036892,1.5360609529622076,"('EHEE_rd4_0079', 1.3180964990698951, 0.242)","('EHEE_rd4_0271', 0.4987608487073354, 0.226)","('EHEE_rd4_0156', 0.8502697237196589, 0.216)","('EHEE_rd4_0309', 0.5830934425750213, 0.182)","('EHEE_rd4_0013', 0.5628101145774892, 0.157)","('EHEE_rd4_0180', 1.468611374213771, 0.155)","('EHEE_rd4_0430', 0.11172170302344868, 0.15)","('EHEE_rd4_0729', 1.0499056730673495, 0.145)","('EHEE_rd4_0674', 0.6787143447681019, 0.143)","('EHEE_rd4_0345', 0.5639750319644747, 0.137)"
1361,Rocklin,EHEE_rd4_0355,EHEE,2,1.1702619836249784,0.7103775682618417,0.4598844153631366,26.461,5.999,20.462,0.3949990044253683,-0.30951921865840454,0.586952371552161,0.5376836239171788,1.5090745055743553,-0.5779743482066996,1.5611755791029982,1.5665684768337662,"('EHEE_rd4_0159', 0.9135422946235898, 0.307)","('EHEE_rd4_0289', 1.5294651908888606, 0.296)","('EHEE_rd4_0137', 0.9576783316560395, 0.26)","('EHEE_rd4_0669', 1.0948824871727365, 0.26)","('EHEE_rd4_0800', 1.2247909582875005, 0.247)","('EHEE_rd4_0815', 0.32177060436124777, 0.235)","('EHEE_rd4_0866', 1.4755952688092169, 0.233)","('EHEE_rd4_0939', 1.066054655602226, 0.226)","('EHEE_rd4_0376', 0.9608976620290848, 0.225)","('EHEE_rd4_0727', 1.7889052027629735, 0.213)"
1961,Rocklin,EHEE_rd2_0297,EHEE,2,1.047269052743588,0.6018808317125458,0.44538822103104214,26.187,7.042,19.145,0.39488026695995165,-0.3363709646466317,0.6484632616658217,0.5870412198389778,1.7165833387990774,-0.6845763422249513,1.7814237698104105,1.788337278670966,"('EHEE_rd2_1173', 0.6296036641789081, 0.292)","('EHEE_rd2_0925', 0.4587697090885045, 0.185)","('EHEE_rd3_0122', 0.5111161565452008, 0.178)","('EHEE_rd2_0034', 0.6878572908117103, 0.175)","('EHEE_rd2_0648', -0.1399536120357427, 0.166)","('EHEE_rd2_1003', 1.0779418646761847, 0.165)","('EHEE_rd3_0008', 0.2496362556313957, 0.16)","('EHEE_rd2_1204', -0.20637893591741, 0.156)","('EHEE_rd3_0028', 0.8437816923659807, 0.155)","('EHEE_rd2_0177', -0.8620454263764644, 0.151)"
943,Rocklin,EHEE_rd2_0798,EHEE,2,0.2327553857069651,-0.24735196026715614,0.48010734597412125,26.078,4.267,21.811,0.39414357572012304,-0.2874250765841222,0.5194579223974063,0.4940055641195039,1.044223571322822,-0.5825216000742304,1.2612578431505663,1.2950900460899313,"('EHEE_rd2_0491', -0.9482298015277072, 0.15)","('EHEE_rd1_0826', -0.6130994714598226, 0.143)","('EHEE_rd1_0983', 0.09071218915368423, 0.129)","('EHEE_rd1_0467', -0.03006220123326332, 0.129)","('EHEE_rd1_0861', -0.09633892566124956, 0.126)","('EHEE_rd1_0536', 0.6945718174743659, 0.126)","('EHEE_rd1_0561', -0.007003902191404419, 0.116)","('EHEE_rd2_0912', -0.23342721208467546, 0.113)","('EHEE_rd1_0320', 0.021908688035916127, 0.112)","('EHEE_rd1_0780', -0.7656795845850183, 0.111)"
580,Rocklin,EHEE_rd2_0601,EHEE,2,0.9093124805881816,0.42380543533129916,0.48550704525688243,26.058,7.931,18.127,0.39408191831080774,-0.37850053301300385,0.7156317706481596,0.6336922711268572,1.5513856758445062,-0.7774854642731993,1.6863997137149174,1.7002328182246589,"('EHEE_rd2_0148', 1.342044316132906, 0.258)","('EHEE_rd2_0983', 1.302086655195552, 0.25)","('EHEE_rd2_1162', 0.8797843059398257, 0.247)","('EHEE_rd2_0168', 0.4034946680107605, 0.192)","('EHEE_rd2_0590', -0.6297937863140878, 0.185)","('EHEE_rd2_0997', -0.006739938321923351, 0.185)","('EHEE_rd2_0480', 1.1045351709328337, 0.184)","('EHEE_rd2_0594', 0.5395012799393187, 0.179)","('EHEE_rd2_1018', 1.1543453035469304, 0.177)","('EHEE_rd2_0817', 1.3560694663317812, 0.175)"
2663,Rocklin,EHEE_rd1_0818,EHEE,2,0.4740049466452612,-0.016283712454067126,0.49028865909932834,26.413,4.629,21.784,0.39402792706338463,-0.3469332238963218,0.5466517942270613,0.5232777211809025,0.8597399359356733,-0.7373167986051299,1.2860076336940307,1.3380351236476753,"('EHEE_rd1_0238', -0.16297200128856393, 0.191)","('EHEE_rd1_0869', 0.18418514967820485, 0.148)","('EHEE_rd1_0245', 0.4022737294435849, 0.141)","('EHEE_rd1_0266', 0.09128549884008096, 0.137)","('EHEE_rd2_0146', 0.38559675798232, 0.131)","('EHEE_rd2_0976', -0.2481650843009877, 0.129)","('EHEE_rd2_0010', 0.03384295484365662, 0.124)","('EHEE_rd1_0101', 1.8544217990109413, 0.12)","('EHEE_rd1_0127', -0.0949932035751748, 0.117)","('EHEE_rd1_0373', -0.18044985741752875, 0.115)"
2300,Rocklin,EHEE_rd1_0053,EHEE,2,0.25080611997045216,-0.21161534905628818,0.4624214690267403,26.285,3.664,22.621,0.39315290399086444,-0.24919021268749703,0.4910532934225929,0.46508211209835953,1.0919855840557948,-0.4718435317584877,1.2106612116446935,1.2250681548365092,"('EHEE_rd1_0536', 0.6945718174743659, 0.202)","('EHEE_rd1_0803', 0.6487760949679909, 0.174)","('EHEE_rd1_0121', 0.04498342302669087, 0.17)","('EHEE_rd1_0159', -0.32287690583546563, 0.159)","('EHEE_rd1_0211', -0.190595529098794, 0.15)","('EHEE_rd1_0914', -0.10421660523397208, 0.146)","('EHEE_rd1_0826', -0.6130994714598226, 0.143)","('EHEE_rd2_1049', -0.3954208002934689, 0.138)","('EHEE_rd1_0681', 0.021153293341137427, 0.131)","('EHEE_rd1_0719', 0.1991880383937261, 0.118)"
916,Rocklin,EHEE_rd4_0847,EHEE,2,1.404941018766416,0.9344733123273211,0.47046770643909486,26.193,7.305,18.888,0.39261333966967404,-0.2827769993965323,0.6323665599924552,0.5593537814611568,1.5213439238606628,-0.618566534928534,1.5661923875619814,1.5720326197099221,"('EHEE_rd4_0558', 0.8985969033969252, 0.183)","('EHEE_rd4_0622', 1.1667494216047762, 0.166)","('EHEE_rd4_0716', 0.13798549953870556, 0.15)","('EHEE_rd4_0061', 1.1738255881823003, 0.147)","('EHEE_rd4_0931', 1.0054169460965292, 0.147)","('EHEE_rd4_0932', 0.9083872812936812, 0.144)","('EHEE_rd4_0772', -0.4030859437896089, 0.141)","('EHEE_rd4_0512', 1.0121609338876507, 0.138)","('EHEE_rd4_0671', 1.422383486222839, 0.137)","('EHEE_rd4_0054', 0.5223802319271559, 0.136)"
1888,Rocklin,EHEE_rd3_0157,EHEE,2,0.6972513639597774,0.21966757146778756,0.4775837924919898,25.983,4.883,21.1,0.3923644491186372,-0.38105830438728255,0.5675985026011195,0.5465070780950816,1.1695750168152572,-0.7322920504709106,1.373616552560964,1.3978434255537036,"('EHEE_rd3_0183', 0.3494467090373464, 0.366)","('EHEE_rd3_0103', 0.4652596204866341, 0.254)","('EHEE_rd3_0208', 0.30815871712064163, 0.199)","('EHEE_rd3_0137', 0.4837884262035093, 0.197)","('EHEE_rd3_0154', 0.608312641667125, 0.193)","('EHEE_rd3_0121', 0.6103921023920095, 0.188)","('EHEE_rd3_0169', -0.07915760726416868, 0.187)","('EHEE_rd3_0211', 0.5550548029261617, 0.182)","('EHEE_rd3_0112', 0.18842115135366289, 0.181)","('EHEE_rd3_0021', 0.3950620608407704, 0.179)"
980,Rocklin,EHEE_rd2_1175,EHEE,2,0.8883781866944622,0.40251731819241054,0.4858608685020517,25.988,6.877,19.111,0.39227537156797976,-0.380895478268764,0.6585064682395257,0.6002306681486523,1.5070795373027417,-0.7654401488950444,1.609166769008188,1.6178452729578654,"('EHEE_rd2_0339', 0.39252258263697065, 0.178)","('EHEE_rd2_0197', 0.3367171802797023, 0.117)","('EHEE_rd3_0177', 0.7687653725442999, 0.115)","('EHEE_rd2_1127', 0.9252295617785284, 0.114)","('EHEE_rd2_0453', 0.3313342774528684, 0.113)","('EHEE_rd2_0125', 0.09804341310702984, 0.11)","('EHEE_rd2_1273', 0.4711511349621513, 0.109)","('EHEE_rd2_0995', 0.957224090313786, 0.104)","('EHEE_rd2_0188', -0.8892130026269833, 0.104)","('EHEE_rd2_0104', 0.0304316868693464, 0.099)"
2686,Rocklin,EHEE_rd4_0643,EHEE,2,1.7709766720190665,1.3615083214691552,0.40946835054991126,26.37,5.085,21.285,0.39177992590012833,-0.22051866559615196,0.520676890984283,0.47623676017208155,1.4919474466564513,-0.446173507578876,1.5065582316253052,1.5080631198330956,"('EHEE_rd4_0925', 1.4930113214894665, 0.451)","('EHEE_rd4_0202', 1.7626062941720528, 0.304)","('EHEE_rd4_0006', 2.337579622281275, 0.259)","('EHEE_rd4_0246', 1.5892119850253963, 0.253)","('EHEE_rd4_0196', 2.0744230164391517, 0.241)","('EHEE_rd4_0122', 1.6393180887771972, 0.234)","('EHEE_rd4_0110', 1.57457192690308, 0.224)","('EHEE_rd4_0633', 1.6698491801219282, 0.215)","('EHEE_rd4_0422', 1.6303424098184167, 0.212)","('EHEE_rd4_0115', 1.656096931117456, 0.193)"
1389,Rocklin,EHEE_rd2_0195,EHEE,2,1.1501144486545412,0.7008567137753585,0.44925773487918264,26.007,6.822,19.185,0.3915845455076852,-0.3164424410476535,0.6284622998486321,0.5650772035497291,1.6743482128279454,-0.6465091775117039,1.757306684854121,1.7657334530137427,"('EHEE_rd2_0193', 1.044813372807794, 0.197)","('EHEE_rd2_0696', 1.326151217897465, 0.169)","('EHEE_rd2_1292', 0.8713229326810347, 0.156)","('EHEE_rd2_1041', 0.5198996357761574, 0.142)","('EHEE_rd3_0130', 1.3393122083648847, 0.139)","('EHEE_rd2_0571', 0.7815608871019063, 0.138)","('EHEE_rd2_0600', 1.3524030820601172, 0.138)","('EHEE_rd2_0115', 1.5253953698993412, 0.13)","('EHEE_rd2_0198', 1.279305895864485, 0.121)","('EHEE_rd2_1173', 0.6296036641789081, 0.117)"
1130,Rocklin,EHEE_rd4_0811,EHEE,2,1.3251028183061966,0.8239014298093417,0.5012013884968549,26.327,6.739,19.588,0.3904835891308918,-0.29703296390491557,0.6083969494464353,0.550635019953119,1.3499113398439873,-0.6381403425601523,1.4565479536080632,1.466099558880259,"('EHEE_rd4_0392', 2.034271810105577, 0.192)","('EHEE_rd4_0771', -0.22028579660090816, 0.183)","('EHEE_rd4_0509', 1.3828406433740164, 0.167)","('EHEE_rd4_0910', 0.4782637153245276, 0.162)","('EHEE_rd4_0142', 0.9879821253663532, 0.161)","('EHEE_rd4_0398', 1.6393075560465842, 0.154)","('EHEE_rd4_0862', 0.3952433447374423, 0.143)","('EHEE_rd4_0451', 2.2121724311680584, 0.143)","('EHEE_rd4_0837', 0.7365651443090537, 0.138)","('EHEE_rd4_0873', 0.358795413002519, 0.132)"
1565,Rocklin,EHEE_rd4_0595,EHEE,2,1.3232288513033812,0.8712692779933046,0.45195957331007663,26.039,7.408,18.631,0.38927350699694147,-0.2832139987001836,0.6343864963118603,0.5607448067063381,1.4927695125963996,-0.6115183176753005,1.5431801528759443,1.5480080081855754,"('EHEE_rd4_0781', -0.023342720305204567, 0.181)","('EHEE_rd4_0061', 1.1738255881823003, 0.173)","('EHEE_rd4_0111', 1.5672673517746107, 0.15)","('EHEE_rd4_0512', 1.0121609338876507, 0.147)","('EHEE_rd4_0339', 0.8821783777666916, 0.147)","('EHEE_rd4_0661', 0.8717769305445388, 0.125)","('EHEE_rd4_0401', 1.3729754698312155, 0.123)","('EHEE_rd4_0968', 1.6397226139926409, 0.116)","('EHEE_rd4_0527', 1.5108765518738017, 0.105)","('EHEE_rd4_0001', 1.3834486140976772, 0.103)"
638,Rocklin,EHEE_rd1_0766,EHEE,2,0.3992304363413474,-0.06662898758832522,0.4658594239296726,26.084,3.677,22.407,0.38861523646314344,-0.31362769096693804,0.5014385390418699,0.48555790360294393,0.7650068609923028,-0.6334353219064726,1.1829245594218711,1.2423719825643642,"('EHEE_rd1_0740', 0.34298306840914355, 0.25)","('EHEE_rd1_0995', -0.07494962994632849, 0.232)","('EHEE_rd1_0617', -0.04100211152915369, 0.218)","('EHEE_rd1_0937', 0.2745633029377196, 0.215)","('EHEE_rd1_0481', 0.24042345962214096, 0.201)","('EHEE_rd2_0665', 0.2340179332299545, 0.19)","('EHEE_rd2_0100', -0.15040798051213472, 0.189)","('EHEE_rd1_0193', -0.6719674725005924, 0.181)","('EHEE_rd1_0648', -0.2944505369538409, 0.172)","('EHEE_rd1_0821', 0.5831012086744601, 0.17)"
670,Rocklin,EHEE_rd1_0929,EHEE,2,0.27823432603772064,-0.18707324995189364,0.46530757598961425,25.972,4.316,21.656,0.3885225361030506,-0.24659250743166491,0.5153931087344633,0.4841325996408189,0.9393172204484412,-0.5274471709587811,1.1999769167242544,1.2380669214592912,"('EHEE_rd1_0034', 0.31701300917337266, 0.159)","('EHEE_rd1_0743', -0.11849711854289555, 0.15)","('EHEE_rd1_0356', 0.3523688995338798, 0.146)","('EHEE_rd1_0892', 0.3081148850677117, 0.145)","('EHEE_rd1_0144', -0.16551545413061136, 0.145)","('EHEE_rd1_0448', -0.060869349208518324, 0.114)","('EHEE_rd1_0474', 0.323027159922537, 0.11)","('EHEE_rd1_0917', -0.14245196024259915, 0.11)","('EHEE_rd1_0779', 0.14388549826339486, 0.108)","('EHEE_rd1_0296', 0.3132295157219657, 0.107)"
655,Rocklin,EHEE_rd1_0871,EHEE,2,0.17939765988277218,-0.25505642906130566,0.43445408894407783,25.821,3.838,21.983,0.38835727083198823,-0.24354860424771593,0.49279229804587266,0.4644166173193519,1.1020850526952428,-0.4909269306735788,1.2527484247704284,1.277672598300401,"('EHEE_rd1_0716', 0.04634563138146972, 0.224)","('EHEE_rd1_0299', -0.839490656171619, 0.183)","('EHEE_rd1_0252', -0.056971750351391875, 0.164)","('EHEE_rd1_0362', -0.39536767045934224, 0.161)","('EHEE_rd1_0468', -0.2673724531182779, 0.155)","('EHEE_rd1_0311', -0.010391420910313549, 0.153)","('EHEE_rd1_0436', -0.3299714626972849, 0.147)","('EHEE_rd1_0155', -0.6066775492677486, 0.141)","('EHEE_rd1_0708', 0.5153398127167287, 0.135)","('EHEE_rd1_0273', 0.06487620530420098, 0.133)"
579,Rocklin,EHEE_rd1_0289,EHEE,2,0.2127541883442652,-0.25924100000097305,0.47199518834523824,25.841,3.861,21.98,0.388120368742922,-0.24747713581727374,0.490676821056648,0.4654640821597868,1.045735816610527,-0.4835052588609307,1.2119273105356503,1.2381852022833109,"('EHEE_rd1_0963', -0.4654269165428564, 0.157)","('EHEE_rd1_0769', -1.0110654053440276, 0.144)","('EHEE_rd1_0784', -0.05014389761841726, 0.129)","('EHEE_rd1_0774', -0.4693648364252861, 0.127)","('EHEE_rd1_0782', 0.3527986792157625, 0.122)","('EHEE_rd1_0393', -0.1554485130028543, 0.114)","('EHEE_rd1_0320', 0.021908688035916127, 0.113)","('EHEE_rd1_0856', -0.4643986527185778, 0.11)","('EHEE_rd1_0708', 0.5153398127167287, 0.105)","('EHEE_rd1_0681', 0.021153293341137427, 0.104)"
923,Rocklin,EHEE_rd4_0085,EHEE,2,1.4394178424711692,0.9947243065709487,0.44469353590022054,26.062,5.943,20.119,0.3880214378976742,-0.25780341529777107,0.5643110374194628,0.5094619466093663,1.5168876431970073,-0.5088460918033295,1.5536615073723248,1.557425114060179,"('EHEE_rd4_0899', 1.0189474208236784, 0.211)","('EHEE_rd4_0443', 1.1596946501041483, 0.198)","('EHEE_rd4_0593', 0.9313043945785868, 0.196)","('EHEE_rd4_0697', 0.8552936178724758, 0.183)","('EHEE_rd4_0559', 1.074675241395291, 0.179)","('EHEE_rd4_0171', 1.175733352128555, 0.178)","('EHEE_rd4_0005', 1.030725369793169, 0.17)","('EHEE_rd4_0901', 1.2532728377129758, 0.169)","('EHEE_rd4_0387', 1.3015469887307352, 0.157)","('EHEE_rd4_0854', 1.760996153017364, 0.155)"
1641,Rocklin,EHEE_rd1_0718,EHEE,2,0.3454173534914765,-0.11614973427939394,0.46156708777087047,25.792,3.36,22.432,0.38756432754485753,-0.27617615288011155,0.48475865891353453,0.4666780560737659,0.9444642956977626,-0.5093256061432436,1.1709633788466833,1.2079538043463227,"('EHEE_rd1_0321', -0.07538026364666099, 0.206)","('EHEE_rd1_0894', -0.1541710900290305, 0.168)","('EHEE_rd1_0667', -0.2326030206763007, 0.156)","('EHEE_rd1_0072', 0.1472955060903944, 0.155)","('EHEE_rd1_0382', -0.09539268502925356, 0.154)","('EHEE_rd1_0670', 0.053597784044824175, 0.147)","('EHEE_rd1_0733', 0.3356163726641492, 0.145)","('EHEE_rd1_0989', -0.1475918788162031, 0.139)","('EHEE_rd1_0912', -0.4549883349510193, 0.132)","('EHEE_rd1_0302', 0.0986176417001662, 0.127)"
1981,Rocklin,EHEE_rd1_0747,EHEE,2,0.25376663182314263,-0.21362555874614628,0.46739219056928893,26.339,3.725,22.614,0.3873386885686975,-0.2550658816812995,0.4868716046466485,0.4625968283485739,1.0293863048211456,-0.4889898272977863,1.1969129895407928,1.2212800200182656,"('EHEE_rd1_0795', -0.6887670156066188, 0.139)","('EHEE_rd1_0719', 0.1991880383937261, 0.139)","('EHEE_rd1_0803', 0.6487760949679909, 0.132)","('EHEE_rd1_0866', 0.1525347124467967, 0.131)","('EHEE_rd1_0606', 0.2415677541908015, 0.13)","('EHEE_rd1_0461', -0.3749639534323488, 0.125)","('EHEE_rd1_0826', -0.6130994714598226, 0.124)","('EHEE_rd2_1213', -0.5794309998626282, 0.123)","('EHEE_rd1_0681', 0.021153293341137427, 0.122)","('EHEE_rd1_0901', -0.4021821884901348, 0.119)"
2858,Rocklin,EHEE_rd4_0894,EHEE,2,1.3653269829214445,0.9201856915430853,0.4451412913783592,26.221,6.753,19.468,0.38599246979597823,-0.2652985177243184,0.5928168071677261,0.5289019217489049,1.4678737263687676,-0.5617411786432535,1.5248743846494262,1.5303015579581307,"('EHEE_rd4_0898', 0.9669792257137308, 0.151)","('EHEE_rd4_0559', 1.074675241395291, 0.147)","('EHEE_rd4_0439', 1.5951767881508838, 0.126)","('EHEE_rd4_0590', 1.3013089537701157, 0.125)","('EHEE_rd4_0991', 1.3979223577001632, 0.125)","('EHEE_rd4_0171', 1.175733352128555, 0.124)","('EHEE_rd4_0085', 1.4394178424711692, 0.123)","('EHEE_rd4_0097', 1.768536661571776, 0.118)","('EHEE_rd4_0005', 1.030725369793169, 0.111)","('EHEE_rd4_0038', 1.015112286612759, 0.111)"
911,Rocklin,EHEE_rd3_0005,EHEE,2,0.6977859364726772,0.21270972530157561,0.48507621117110156,25.788,4.487,21.301,0.3852031917238567,-0.413660130078687,0.5482150300698029,0.5370831282953749,1.1085018677312204,-0.7439939412948777,1.3378057108113486,1.3629493457550423,"('EHEE_rd3_0098', 1.2746696989994446, 0.274)","('EHEE_rd3_0103', 0.4652596204866341, 0.254)","('EHEE_rd3_0137', 0.4837884262035093, 0.25)","('EHEE_rd3_0240', 0.3796357000466952, 0.247)","('EHEE_rd3_0231', 0.2861311883809351, 0.194)","('EHEE_rd3_0096', 0.32833299664855153, 0.193)","('EHEE_rd3_0161', 0.5977236982741628, 0.192)","('EHEE_rd3_0193', 0.7298407777403324, 0.176)","('EHEE_rd3_0065', 0.19784017788382985, 0.175)","('EHEE_rd3_0045', 0.4046886579169888, 0.165)"
1757,Rocklin,EHEE_rd2_0521,EHEE,2,0.6322073141562387,0.13032638700329433,0.5018809271529443,25.803,6.883,18.92,0.38486446540771035,-0.45296061412186983,0.673693316635072,0.6388507580157118,1.355394841269079,-0.8659699840552629,1.6004064847914394,1.628433824746402,"('EHEE_rd2_0809', 0.5410313950716867, 0.153)","('EHEE_rd1_0216', 0.7187510612157707, 0.138)","('EHEE_rd2_0147', 0.9413469014753928, 0.134)","('EHEE_rd2_0252', 1.3148624378900624, 0.123)","('EHEE_rd1_0397', 0.0493293244590554, 0.113)","('EHEE_rd1_0850', 0.053719434508004614, 0.109)","('EHEE_rd2_1285', 1.4459394735966715, 0.108)","('EHEE_rd2_0270', -0.16718711773455364, 0.106)","('EHEE_rd1_0775', -0.28858490594723185, 0.106)","('EHEE_rd2_0614', -0.12945668525597548, 0.104)"
2118,Rocklin,EHEE_rd1_0120,EHEE,2,0.3721063873687297,-0.09042247793217233,0.46252886530090204,26.2,4.367,21.833,0.3836556989440794,-0.30037652347911903,0.517707458141241,0.49473541638763147,0.8703206056641746,-0.6315987860427125,1.2285281009927926,1.2824480735517603,"('EHEE_rd2_0145', -0.07969575778374248, 0.205)","('EHEE_rd1_0966', -0.08228339211387127, 0.165)","('EHEE_rd1_0902', -0.3473887745829206, 0.153)","('EHEE_rd1_0967', -0.3785340136367161, 0.149)","('EHEE_rd1_0336', -0.2451985374358749, 0.135)","('EHEE_rd1_0305', 0.24693258055511266, 0.132)","('EHEE_rd1_0091', -0.7830085413217542, 0.13)","('EHEE_rd1_0319', -0.2749814464748999, 0.127)","('EHEE_rd2_0631', -0.5695371893487922, 0.124)","('EHEE_rd1_0271', 0.05814520969410492, 0.123)"
2669,Rocklin,EHEE_rd1_0659,EHEE,2,0.6494545371531303,0.14913299910970132,0.5003215380434289,25.922,5.647,20.275,0.3833996593472573,-0.44451800226522076,0.6080068502817874,0.5890552875135584,1.0023645909173395,-0.891992724671126,1.41735922378053,1.459921964296891,"('EHEE_rd1_0104', 0.4312454740966668, 0.162)","('EHEE_rd1_0462', 0.4892374289000729, 0.16)","('EHEE_rd2_1244', 0.28110054920388405, 0.148)","('EHEE_rd1_0160', 0.301239973179115, 0.146)","('EHEE_rd1_0551', 0.3073408003266692, 0.13)","('EHEE_rd2_0865', 0.6709305152214249, 0.118)","('EHEE_rd1_0882', 2.0011560189853257, 0.109)","('EHEE_rd1_0127', -0.0949932035751748, 0.103)","('EHEE_rd2_0236', 0.9470932043233922, 0.103)","('EHEE_rd2_0440', 0.9830548677056709, 0.101)"
